VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_NORMAL0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD1.x, in_TEXCOORD1.y
2545, 1433, -2.68571,  3.55889,  16.78702, 2, 1022, 511, 0,  0.479,  0.79346,  0.80273,  0.55225
2546, 1435, -2.4466,  3.4534,  16.78702, 1022, 1022, 511, 0,  0.4624,  0.78809,  0.8042,  0.55127
2547, 1434, -2.25665,  3.26358,  16.78702, 1022, 1022, 511, 0,  0.44946,  0.77783,  0.80566,  0.5498
2548, 1431, -0.60001,  3.79017,  16.78702, 2, 998, 510, 0,  0.33545,  0.80566,  0.81836,  0.55371
2549, 1435, -2.4466,  3.4534,  16.78702, 1022, 1022, 511, 0,  0.4624,  0.78809,  0.8042,  0.55127
2550, 1436, -0.07252,  3.562,  14.08295, 511, 2, 0, 0,  0.47974,  0.7793,  0.79932,  0.6377
2551, 1437, -0.07252,  3.45652,  13.84385, 511, 2, 0, 0,  0.46338,  0.77441,  0.80127,  0.63672
2552, 1438, -0.07252,  3.79017,  12.28392, 510, 986, 0, 0,  0.35596,  0.79004,  0.81299,  0.63916
2553, 1436, -0.07252,  3.562,  14.08295, 511, 2, 0, 0,  0.47974,  0.7793,  0.79932,  0.6377
2554, 1438, -0.07252,  3.79017,  12.28392, 510, 986, 0, 0,  0.35596,  0.79004,  0.81299,  0.63916
2555, 1439, -0.07252,  3.79017,  16.2555, 510, 986, 0, 0,  0.62939,  0.79004,  0.7832,  0.63916
2556, 1436, -0.07252,  3.562,  14.08295, 511, 2, 0, 0,  0.47974,  0.7793,  0.79932,  0.6377
2557, 1439, -0.07252,  3.79017,  16.2555, 510, 986, 0, 0,  0.62939,  0.79004,  0.7832,  0.63916
2558, 1440, -0.07252,  3.562,  14.36417, 511, 2, 0, 0,  0.49927,  0.7793,  0.79736,  0.6377
2559, 1437, -0.07252,  3.45652,  13.84385, 511, 2, 0, 0,  0.46338,  0.77441,  0.80127,  0.63672
2560, 1441, -0.07252,  3.26665,  13.65393, 511, 2, 0, 0,  0.4502,  0.76514,  0.80273,  0.63525
2561, 1438, -0.07252,  3.79017,  12.28392, 510, 986, 0, 0,  0.35596,  0.79004,  0.81299,  0.63916
2562, 1438, -0.07252,  3.79017,  12.28392, 510, 986, 0, 0,  0.35596,  0.79004,  0.81299,  0.63916
2563, 1441, -0.07252,  3.26665,  13.65393, 511, 2, 0, 0,  0.4502,  0.76514,  0.80273,  0.63525
2564, 1442, -0.07252,  3.01349,  13.54772, 511, 2, 0, 0,  0.44287,  0.75342,  0.80322,  0.6333
2565, 1438, -0.07252,  3.79017,  12.28392, 510, 986, 0, 0,  0.35596,  0.79004,  0.81299,  0.63916
2566, 1442, -0.07252,  3.01349,  13.54772, 511, 2, 0, 0,  0.44287,  0.75342,  0.80322,  0.6333
2567, 1443, -0.07252,  1.4147,  13.54672, 511, 2, 0, 0,  0.44287,  0.67725,  0.80322,  0.62158
2568, 1438, -0.07252,  3.79017,  12.28392, 510, 986, 0, 0,  0.35596,  0.79004,  0.81299,  0.63916
2569, 1443, -0.07252,  1.4147,  13.54672, 511, 2, 0, 0,  0.44287,  0.67725,  0.80322,  0.62158
2570, 1444, -0.07252,  1.20002,  12.28392, 511, 2, 0, 0,  0.35596,  0.66699,  0.81299,  0.61963
2571, 1445, -0.07252,  1.4147,  14.90675, 511, 2, 0, 0,  0.53662,  0.67725,  0.79346,  0.62158
2572, 1444, -0.07252,  1.20002,  12.28392, 511, 2, 0, 0,  0.35596,  0.66699,  0.81299,  0.61963
2573, 1443, -0.07252,  1.4147,  13.54672, 511, 2, 0, 0,  0.44287,  0.67725,  0.80322,  0.62158
2574, 1445, -0.07252,  1.4147,  14.90675, 511, 2, 0, 0,  0.53662,  0.67725,  0.79346,  0.62158
2575, 1446, -0.07252,  1.20002,  16.2555, 511, 2, 0, 0,  0.62939,  0.66699,  0.7832,  0.61963
2576, 1444, -0.07252,  1.20002,  12.28392, 511, 2, 0, 0,  0.35596,  0.66699,  0.81299,  0.61963
2577, 1446, -0.07252,  1.20002,  16.2555, 511, 2, 0, 0,  0.62939,  0.66699,  0.7832,  0.61963
2578, 1445, -0.07252,  1.4147,  14.90675, 511, 2, 0, 0,  0.53662,  0.67725,  0.79346,  0.62158
2579, 1447, -0.07252,  3.01349,  14.9077, 511, 2, 0, 0,  0.53662,  0.75342,  0.79297,  0.6333
2580, 1446, -0.07252,  1.20002,  16.2555, 511, 2, 0, 0,  0.62939,  0.66699,  0.7832,  0.61963
2581, 1447, -0.07252,  3.01349,  14.9077, 511, 2, 0, 0,  0.53662,  0.75342,  0.79297,  0.6333
2582, 1439, -0.07252,  3.79017,  16.2555, 510, 986, 0, 0,  0.62939,  0.79004,  0.7832,  0.63916
2583, 1448, -0.07252,  3.26665,  14.79293, 511, 2, 0, 0,  0.52881,  0.76514,  0.79395,  0.63525
2584, 1439, -0.07252,  3.79017,  16.2555, 510, 986, 0, 0,  0.62939,  0.79004,  0.7832,  0.63916
2585, 1447, -0.07252,  3.01349,  14.9077, 511, 2, 0, 0,  0.53662,  0.75342,  0.79297,  0.6333
2586, 1439, -0.07252,  3.79017,  16.2555, 510, 986, 0, 0,  0.62939,  0.79004,  0.7832,  0.63916
2587, 1448, -0.07252,  3.26665,  14.79293, 511, 2, 0, 0,  0.52881,  0.76514,  0.79395,  0.63525
2588, 1449, -0.07252,  3.45652,  14.60319, 511, 2, 0, 0,  0.51563,  0.77441,  0.79541,  0.63672
2589, 1440, -0.07252,  3.562,  14.36417, 511, 2, 0, 0,  0.49927,  0.7793,  0.79736,  0.6377
2590, 1439, -0.07252,  3.79017,  16.2555, 510, 986, 0, 0,  0.62939,  0.79004,  0.7832,  0.63916
2591, 1449, -0.07252,  3.45652,  14.60319, 511, 2, 0, 0,  0.51563,  0.77441,  0.79541,  0.63672
2592, 1450, -5.89324,  1.20002,  0.60002, 513, 2, 0, 0,  0.71582,  0.16675,  0.8291,  0.57715
2593, 1451, -5.89324,  3.79017,  0.60002, 534, 878, 0, 0,  0.71582,  0.28613,  0.84814,  0.57715
2594, 1452, -5.89324,  3.79017,  0.00003, 541, 858, 15, 0,  0.74951,  0.28613,  0.84814,  0.58154
2595, 1450, -5.89324,  1.20002,  0.60002, 513, 2, 0, 0,  0.71582,  0.16675,  0.8291,  0.57715
2596, 1452, -5.89324,  3.79017,  0.00003, 541, 858, 15, 0,  0.74951,  0.28613,  0.84814,  0.58154
2597, 1453, -5.89324,  1.20002,  0.00003, 513, 2, 0, 0,  0.74951,  0.16675,  0.8291,  0.58154
2598, 1454, -0.60001,  1.20002,  0.00003, 2, 2, 513, 0,  0.71582,  0.16675,  0.8291,  0.61328
2599, 1455, -0.60001,  3.79017,  0.00003, 2, 878, 534, 0,  0.71582,  0.28613,  0.84814,  0.61328
2600, 1456, -0.00002,  3.79017,  0.00003, 2, 858, 541, 0,  0.74951,  0.28613,  0.84814,  0.61768
2601, 1454, -0.60001,  1.20002,  0.00003, 2, 2, 513, 0,  0.71582,  0.16675,  0.8291,  0.61328
2602, 1456, -0.00002,  3.79017,  0.00003, 2, 858, 541, 0,  0.74951,  0.28613,  0.84814,  0.61768
2603, 1457, -0.00002,  1.20002,  0.00003, 2, 2, 513, 0,  0.74951,  0.16675,  0.8291,  0.61768
2604, 1458, -0.00002,  1.20002,  5.4855, 511, 2, 0, 0,  0.72217,  0.16797,  0.84961,  0.55615
2605, 1459, -0.00002,  1.20002,  4.5716, 511, 2, 0, 0,  0.78662,  0.16797,  0.84961,  0.56299
2606, 1460, -0.00002,  3.79017,  4.5716, 490, 878, 0, 0,  0.78662,  0.32642,  0.83008,  0.56299
2607, 1458, -0.00002,  1.20002,  5.4855, 511, 2, 0, 0,  0.72217,  0.16797,  0.84961,  0.55615
2608, 1460, -0.00002,  3.79017,  4.5716, 490, 878, 0, 0,  0.78662,  0.32642,  0.83008,  0.56299
2609, 1461, -0.00002,  3.79017,  5.4855, 490, 878, 0, 0,  0.72217,  0.32642,  0.83008,  0.55615
2610, 1462, -5.79173,  1.20002,  0.60002, 513, 2, 0, 0,  0.37109,  0.66699,  0.7832,  0.56299
2611, 1463, -5.79173,  1.20002,  4.77064, 513, 2, 0, 0,  0.6582,  0.66699,  0.81445,  0.56299
2612, 1464, -5.79173,  3.79017,  4.77064, 521, 942, 37, 0,  0.6582,  0.79004,  0.81445,  0.58203
2613, 1462, -5.79173,  1.20002,  0.60002, 513, 2, 0, 0,  0.37109,  0.66699,  0.7832,  0.56299
2614, 1464, -5.79173,  3.79017,  4.77064, 521, 942, 37, 0,  0.6582,  0.79004,  0.81445,  0.58203
2615, 1465, -5.79173,  3.79017,  0.60002, 521, 942, 37, 0,  0.37109,  0.79004,  0.7832,  0.58203
2616, 1466, -0.00002,  1.20002,  0.60002, 511, 2, 0, 0,  0.7832,  0.16675,  0.99512,  0.41284
2617, 1467, -0.00002,  1.20002,  0.00003, 511, 2, 0, 0,  0.74951,  0.16675,  0.99512,  0.41724
2618, 1468, -0.00002,  3.79017,  0.00003, 482, 854, 0, 0,  0.74951,  0.28613,  0.97559,  0.41724
2619, 1466, -0.00002,  1.20002,  0.60002, 511, 2, 0, 0,  0.7832,  0.16675,  0.99512,  0.41284
2620, 1468, -0.00002,  3.79017,  0.00003, 482, 854, 0, 0,  0.74951,  0.28613,  0.97559,  0.41724
2621, 1469, -0.00002,  3.79017,  0.60002, 483, 862, 985, 0,  0.7832,  0.28613,  0.97559,  0.41284
2622, 1470, -5.29324,  1.20002,  0.00003, 2, 2, 513, 0,  0.7832,  0.16675,  0.8291,  0.60059
2623, 1471, -5.89324,  1.20002,  0.00003, 2, 2, 513, 0,  0.74951,  0.16675,  0.8291,  0.5957
2624, 1472, -5.89324,  3.79017,  0.00003, 2, 858, 541, 0,  0.74951,  0.28613,  0.84814,  0.5957
2625, 1470, -5.29324,  1.20002,  0.00003, 2, 2, 513, 0,  0.7832,  0.16675,  0.8291,  0.60059
2626, 1472, -5.89324,  3.79017,  0.00003, 2, 858, 541, 0,  0.74951,  0.28613,  0.84814,  0.5957
2627, 1473, -5.29324,  3.79017,  0.00003, 2, 878, 534, 0,  0.7832,  0.28613,  0.84814,  0.60059
2628, 1474, -5.79173,  3.79017,  0.60002, 2, 2, 511, 0,  0.70996,  0.28613,  0.83398,  0.51318
2629, 1475, -5.89324,  3.79017,  0.60002, 2, 2, 511, 0,  0.71582,  0.28613,  0.83398,  0.5127
2630, 1476, -5.89324,  1.20002,  0.60002, 2, 2, 511, 0,  0.71582,  0.16675,  0.85352,  0.51172
2631, 1474, -5.79173,  3.79017,  0.60002, 2, 2, 511, 0,  0.70996,  0.28613,  0.83398,  0.51318
2632, 1476, -5.89324,  1.20002,  0.60002, 2, 2, 511, 0,  0.71582,  0.16675,  0.85352,  0.51172
2633, 1477, -5.79173,  1.20002,  0.60002, 2, 2, 511, 0,  0.70996,  0.16675,  0.85352,  0.51221
2634, 1478, -0.08306,  1.20002,  0.60002, 2, 2, 511, 0,  0.78906,  0.16675,  0.85352,  0.50732
2635, 1479, -0.00002,  1.20002,  0.60002, 2, 2, 511, 0,  0.7832,  0.16675,  0.85352,  0.50781
2636, 1480, -0.00002,  3.79017,  0.60002, 1022, 922, 501, 0,  0.7832,  0.28613,  0.83398,  0.50684
2637, 1478, -0.08306,  1.20002,  0.60002, 2, 2, 511, 0,  0.78906,  0.16675,  0.85352,  0.50732
2638, 1480, -0.00002,  3.79017,  0.60002, 1022, 922, 501, 0,  0.7832,  0.28613,  0.83398,  0.50684
2639, 1481, -0.08306,  3.79017,  0.60002, 1022, 942, 504, 0,  0.78906,  0.28613,  0.83447,  0.50635
2640, 1482, -0.08306,  3.79017,  4.5716, 2, 1022, 513, 0,  0.79395,  0.32642,  0.99023,  0.50635
2641, 1483, -0.00002,  3.79017,  4.5716, 2, 1022, 513, 0,  0.78662,  0.32642,  0.99023,  0.50684
2642, 1484, -0.00002,  1.20002,  4.5716, 2, 2, 513, 0,  0.78662,  0.16797,  0.97119,  0.50781
2643, 1482, -0.08306,  3.79017,  4.5716, 2, 1022, 513, 0,  0.79395,  0.32642,  0.99023,  0.50635
2644, 1484, -0.00002,  1.20002,  4.5716, 2, 2, 513, 0,  0.78662,  0.16797,  0.97119,  0.50781
2645, 1485, -0.08306,  1.20002,  4.5716, 2, 2, 513, 0,  0.79395,  0.16797,  0.97119,  0.50732
2646, 1486, -0.60001,  3.79017,  0.07659, 513, 2, 0, 0,  0.70996,  0.28613,  0.99365,  0.42188
2647, 1487, -0.60001,  3.79017,  0.00003, 513, 2, 0, 0,  0.71582,  0.28613,  0.99365,  0.42236
2648, 1488, -0.60001,  1.20002,  0.00003, 513, 2, 0, 0,  0.71582,  0.16675,  0.97412,  0.4231
2649, 1486, -0.60001,  3.79017,  0.07659, 513, 2, 0, 0,  0.70996,  0.28613,  0.99365,  0.42188
2650, 1488, -0.60001,  1.20002,  0.00003, 513, 2, 0, 0,  0.71582,  0.16675,  0.97412,  0.4231
2651, 1489, -0.60001,  1.20002,  0.07659, 513, 2, 0, 0,  0.70996,  0.16675,  0.97412,  0.42261
2652, 1490, -5.29324,  1.20002,  0.07659, 511, 2, 0, 0,  0.78906,  0.16675,  0.88184,  0.50732
2653, 1491, -5.29324,  1.20002,  0.00003, 511, 2, 0, 0,  0.7832,  0.16675,  0.88184,  0.50781
2654, 1492, -5.29324,  3.79017,  0.00003, 511, 1022, 0, 0,  0.7832,  0.28613,  0.86279,  0.50684
2655, 1490, -5.29324,  1.20002,  0.07659, 511, 2, 0, 0,  0.78906,  0.16675,  0.88184,  0.50732
2656, 1492, -5.29324,  3.79017,  0.00003, 511, 1022, 0, 0,  0.7832,  0.28613,  0.86279,  0.50684
2657, 1493, -5.29324,  3.79017,  0.07659, 511, 1022, 0, 0,  0.78906,  0.28613,  0.86279,  0.50635
2658, 1494, -0.09629,  1.20002,  5.4855, 2, 1022, 511, 0,  0.71484,  0.16797,  0.85156,  0.52832
2659, 1495, -0.00002,  1.20002,  5.4855, 2, 1022, 511, 0,  0.72217,  0.16797,  0.85156,  0.52881
2660, 1496, -0.00002,  3.79017,  5.4855, 2, 2, 511, 0,  0.72217,  0.32642,  0.83252,  0.52832
2661, 1494, -0.09629,  1.20002,  5.4855, 2, 1022, 511, 0,  0.71484,  0.16797,  0.85156,  0.52832
2662, 1496, -0.00002,  3.79017,  5.4855, 2, 2, 511, 0,  0.72217,  0.32642,  0.83252,  0.52832
2663, 1497, -0.09629,  3.79017,  5.4855, 2, 2, 511, 0,  0.71484,  0.32642,  0.83252,  0.52734
2664, 1498, -5.99453,  3.94251, -0.10014, 598, 742, 0, 0,  0.2373,  0.31274,  0.84961,  0.58252
2665, 1499, -5.89324,  3.79017,  0.00003, 541, 858, 15, 0,  0.24231,  0.30298,  0.84814,  0.58154
2666, 1500, -5.89324,  3.79017,  0.60002, 534, 878, 0, 0,  0.27246,  0.30298,  0.84814,  0.57715
2667, 1498, -5.99453,  3.94251, -0.10014, 598, 742, 0, 0,  0.2373,  0.31274,  0.84961,  0.58252
2668, 1500, -5.89324,  3.79017,  0.60002, 534, 878, 0, 0,  0.27246,  0.30298,  0.84814,  0.57715
2669, 1501, -5.99453,  3.94251,  0.60002, 598, 742, 0, 0,  0.27246,  0.31274,  0.84961,  0.57715
2670, 1502, -0.00002,  3.79017,  0.00003, 2, 858, 541, 0,  0.26489,  0.31689,  0.84814,  0.61768
2671, 1503, -0.60001,  3.79017,  0.00003, 2, 878, 534, 0,  0.23499,  0.31689,  0.84814,  0.61328
2672, 1504, -0.60001,  3.94251, -0.10005, 2, 745, 596, 0,  0.23499,  0.30713,  0.84961,  0.61328
2673, 1502, -0.00002,  3.79017,  0.00003, 2, 858, 541, 0,  0.26489,  0.31689,  0.84814,  0.61768
2674, 1504, -0.60001,  3.94251, -0.10005, 2, 745, 596, 0,  0.23499,  0.30713,  0.84961,  0.61328
2675, 1505,  0.10183,  3.94251, -0.10005, 2, 745, 596, 0,  0.27002,  0.30713,  0.84961,  0.61816
2676, 1506,  0.10131,  3.94251,  5.4855, 426, 742, 0, 0,  0.23218,  0.3064,  0.8291,  0.55615
2677, 1507, -0.00002,  3.79017,  5.4855, 490, 878, 0, 0,  0.23218,  0.31616,  0.83008,  0.55615
2678, 1508, -0.00002,  3.79017,  4.5716, 490, 878, 0, 0,  0.18628,  0.31616,  0.83008,  0.56299
2679, 1506,  0.10131,  3.94251,  5.4855, 426, 742, 0, 0,  0.23218,  0.3064,  0.8291,  0.55615
2680, 1508, -0.00002,  3.79017,  4.5716, 490, 878, 0, 0,  0.18628,  0.31616,  0.83008,  0.56299
2681, 1509,  0.10131,  3.94251,  4.5716, 426, 742, 0, 0,  0.18628,  0.3064,  0.8291,  0.56299
2682, 1510,  0.10183,  3.94251,  0.65436, 426, 742, 0, 0,  0.21094,  0.31372,  0.97412,  0.41235
2683, 1511, -0.00002,  3.79017,  0.60002, 483, 862, 985, 0,  0.21362,  0.30396,  0.97559,  0.41284
2684, 1512, -0.00002,  3.79017,  0.00003, 482, 854, 0, 0,  0.24377,  0.30396,  0.97559,  0.41724
2685, 1510,  0.10183,  3.94251,  0.65436, 426, 742, 0, 0,  0.21094,  0.31372,  0.97412,  0.41235
2686, 1512, -0.00002,  3.79017,  0.00003, 482, 854, 0, 0,  0.24377,  0.30396,  0.97559,  0.41724
2687, 1513,  0.10183,  3.94251, -0.10005, 426, 742, 0, 0,  0.24878,  0.31372,  0.97412,  0.41821
2688, 1514, -5.29324,  3.94251, -0.10014, 2, 741, 598, 0,  0.17151,  0.30566,  0.84961,  0.60059
2689, 1515, -5.29324,  3.79017,  0.00003, 2, 878, 534, 0,  0.17151,  0.31543,  0.84814,  0.60059
2690, 1516, -5.89324,  3.79017,  0.00003, 2, 858, 541, 0,  0.14148,  0.31543,  0.84814,  0.5957
2691, 1514, -5.29324,  3.94251, -0.10014, 2, 741, 598, 0,  0.17151,  0.30566,  0.84961,  0.60059
2692, 1516, -5.89324,  3.79017,  0.00003, 2, 858, 541, 0,  0.14148,  0.31543,  0.84814,  0.5957
2693, 1517, -5.99453,  3.94251, -0.10014, 2, 741, 598, 0,  0.13635,  0.30566,  0.84961,  0.59521
2694, 1518, -5.84223,  3.94251,  0.60002, 529, 898, 1010, 0,  0.28833,  0.30273,  0.7832,  0.5835
2695, 1519, -5.79173,  3.79017,  0.60002, 521, 942, 37, 0,  0.28833,  0.3147,  0.7832,  0.58203
2696, 1520, -5.79173,  3.79017,  4.77064, 521, 942, 37, 0,  0.07935,  0.3147,  0.81445,  0.58203
2697, 1518, -5.84223,  3.94251,  0.60002, 529, 898, 1010, 0,  0.28833,  0.30273,  0.7832,  0.5835
2698, 1520, -5.79173,  3.79017,  4.77064, 521, 942, 37, 0,  0.07935,  0.3147,  0.81445,  0.58203
2699, 1521, -5.84223,  3.94251,  4.77064, 529, 898, 1010, 0,  0.07935,  0.30249,  0.81445,  0.5835
2700, 1522, -5.9439,  3.94251,  0.60002, 1022, 1022, 511, 0,  0.17004,  0.29907,  0.83301,  0.51221
2701, 1523, -5.99453,  3.94251,  0.60002, 1022, 1022, 511, 0,  0.17114,  0.30054,  0.83301,  0.51172
2702, 1524, -5.89324,  3.79017,  0.60002, 2, 2, 511, 0,  0.16467,  0.30078,  0.83398,  0.5127
2703, 1524, -5.89324,  3.79017,  0.60002, 2, 2, 511, 0,  0.16467,  0.30078,  0.83398,  0.5127
2704, 1525, -5.84223,  3.94251,  0.60002, 2, 2, 511, 0,  0.16833,  0.2959,  0.83301,  0.51318
2705, 1522, -5.9439,  3.94251,  0.60002, 1022, 1022, 511, 0,  0.17004,  0.29907,  0.83301,  0.51221
2706, 1524, -5.89324,  3.79017,  0.60002, 2, 2, 511, 0,  0.16467,  0.30078,  0.83398,  0.5127
2707, 1526, -5.79173,  3.79017,  0.60002, 2, 2, 511, 0,  0.1626,  0.29785,  0.83398,  0.51318
2708, 1525, -5.84223,  3.94251,  0.60002, 2, 2, 511, 0,  0.16833,  0.2959,  0.83301,  0.51318
2709, 1527, -0.05103,  3.94256,  4.5716, 502, 926, 0, 0,  0.25928,  0.30273,  0.8291,  0.49854
2710, 1528, -0.08306,  3.79017,  4.5716, 507, 970, 34, 0,  0.25928,  0.31519,  0.8291,  0.49756
2711, 1529, -0.08306,  3.79017,  0.60002, 507, 978, 44, 0,  0.06024,  0.31519,  0.8584,  0.49756
2712, 1527, -0.05103,  3.94256,  4.5716, 502, 926, 0, 0,  0.25928,  0.30273,  0.8291,  0.49854
2713, 1529, -0.08306,  3.79017,  0.60002, 507, 978, 44, 0,  0.06024,  0.31519,  0.8584,  0.49756
2714, 1530, -0.0506,  3.94251,  0.65436, 502, 926, 0, 0,  0.06299,  0.30322,  0.85791,  0.49854
2715, 1531,  0.05056,  3.94251,  4.5716, 2, 1022, 513, 0,  0.18164,  0.29907,  0.9917,  0.50732
2716, 1532,  0.10131,  3.94251,  4.5716, 2, 1022, 513, 0,  0.18262,  0.30054,  0.9917,  0.50781
2717, 1533, -0.00002,  3.79017,  4.5716, 2, 1022, 513, 0,  0.17627,  0.30078,  0.99023,  0.50684
2718, 1533, -0.00002,  3.79017,  4.5716, 2, 1022, 513, 0,  0.17627,  0.30078,  0.99023,  0.50684
2719, 1534, -0.05103,  3.94256,  4.5716, 2, 1022, 513, 0,  0.17957,  0.29614,  0.99121,  0.50684
2720, 1531,  0.05056,  3.94251,  4.5716, 2, 1022, 513, 0,  0.18164,  0.29907,  0.9917,  0.50732
2721, 1533, -0.00002,  3.79017,  4.5716, 2, 1022, 513, 0,  0.17627,  0.30078,  0.99023,  0.50684
2722, 1535, -0.08306,  3.79017,  4.5716, 2, 1022, 513, 0,  0.17419,  0.29785,  0.99023,  0.50635
2723, 1534, -0.05103,  3.94256,  4.5716, 2, 1022, 513, 0,  0.17957,  0.29614,  0.99121,  0.50684
2724, 1536, -0.08306,  3.79017,  0.60002, 1022, 942, 504, 0,  0.22156,  0.30078,  0.83447,  0.50635
2725, 1537, -0.00002,  3.79017,  0.60002, 1022, 922, 501, 0,  0.21875,  0.29858,  0.83398,  0.50684
2726, 1538,  0.05104,  3.94251,  0.65436, 1022, 914, 499, 0,  0.22058,  0.29321,  0.83301,  0.50732
2727, 1536, -0.08306,  3.79017,  0.60002, 1022, 942, 504, 0,  0.22156,  0.30078,  0.83447,  0.50635
2728, 1538,  0.05104,  3.94251,  0.65436, 1022, 914, 499, 0,  0.22058,  0.29321,  0.83301,  0.50732
2729, 1539, -0.0506,  3.94251,  0.65436, 1022, 926, 501, 0,  0.22339,  0.29517,  0.83301,  0.50684
2730, 1540,  0.10183,  3.94251,  0.65436, 1022, 854, 482, 0,  0.21912,  0.29199,  0.83301,  0.50781
2731, 1538,  0.05104,  3.94251,  0.65436, 1022, 914, 499, 0,  0.22058,  0.29321,  0.83301,  0.50732
2732, 1537, -0.00002,  3.79017,  0.60002, 1022, 922, 501, 0,  0.21875,  0.29858,  0.83398,  0.50684
2733, 1541, -0.60001,  3.94251,  0.05229, 2, 938, 520, 0,  0.29663,  0.30225,  0.7832,  0.52637
2734, 1542, -0.60001,  3.79017,  0.07659, 2, 982, 515, 0,  0.29663,  0.31445,  0.7832,  0.52539
2735, 1543, -5.29324,  3.79017,  0.07659, 1022, 982, 515, 0,  0.06146,  0.31445,  0.81836,  0.52539
2736, 1541, -0.60001,  3.94251,  0.05229, 2, 938, 520, 0,  0.29663,  0.30225,  0.7832,  0.52637
2737, 1543, -5.29324,  3.79017,  0.07659, 1022, 982, 515, 0,  0.06146,  0.31445,  0.81836,  0.52539
2738, 1544, -5.29324,  3.94251,  0.05229, 2, 938, 520, 0,  0.06146,  0.30249,  0.81836,  0.52637
2739, 1545, -0.60001,  3.94251, -0.10005, 513, 2, 0, 0,  0.18262,  0.2937,  0.99463,  0.4231
2740, 1546, -0.60001,  3.79017,  0.00003, 513, 2, 0, 0,  0.17627,  0.29395,  0.99365,  0.42236
2741, 1547, -0.60001,  3.94251,  0.05229, 513, 2, 0, 0,  0.17957,  0.28931,  0.99463,  0.42212
2742, 1545, -0.60001,  3.94251, -0.10005, 513, 2, 0, 0,  0.18262,  0.2937,  0.99463,  0.4231
2743, 1547, -0.60001,  3.94251,  0.05229, 513, 2, 0, 0,  0.17957,  0.28931,  0.99463,  0.42212
2744, 1548, -0.60001,  3.94251, -0.04926, 513, 2, 0, 0,  0.18164,  0.29224,  0.99463,  0.4231
2745, 1547, -0.60001,  3.94251,  0.05229, 513, 2, 0, 0,  0.17957,  0.28931,  0.99463,  0.42212
2746, 1546, -0.60001,  3.79017,  0.00003, 513, 2, 0, 0,  0.17627,  0.29395,  0.99365,  0.42236
2747, 1549, -0.60001,  3.79017,  0.07659, 513, 2, 0, 0,  0.17419,  0.29102,  0.99365,  0.42188
2748, 1550, -5.29324,  3.79017,  0.07659, 511, 1022, 0, 0,  0.17432,  0.28809,  0.86279,  0.50635
2749, 1551, -5.29324,  3.79017,  0.00003, 511, 1022, 0, 0,  0.17627,  0.28516,  0.86279,  0.50684
2750, 1552, -5.29324,  3.94251, -0.0493, 511, 1022, 0, 0,  0.18164,  0.28662,  0.86133,  0.50732
2751, 1550, -5.29324,  3.79017,  0.07659, 511, 1022, 0, 0,  0.17432,  0.28809,  0.86279,  0.50635
2752, 1552, -5.29324,  3.94251, -0.0493, 511, 1022, 0, 0,  0.18164,  0.28662,  0.86133,  0.50732
2753, 1553, -5.29324,  3.94251,  0.05229, 511, 1022, 0, 0,  0.17993,  0.28955,  0.86133,  0.50635
2754, 1551, -5.29324,  3.79017,  0.00003, 511, 1022, 0, 0,  0.17627,  0.28516,  0.86279,  0.50684
2755, 1554, -5.29324,  3.94251, -0.10014, 511, 1022, 0, 0,  0.18262,  0.28516,  0.86133,  0.50781
2756, 1552, -5.29324,  3.94251, -0.0493, 511, 1022, 0, 0,  0.18164,  0.28662,  0.86133,  0.50732
2757, 1555, -0.09629,  3.79017,  8.42776, 506, 950, 0, 0,  0.16382,  0.31519,  0.80518,  0.47095
2758, 1556, -0.09629,  3.79017,  5.4855, 506, 950, 0, 0,  0.01636,  0.31519,  0.82715,  0.47095
2759, 1557, -0.05116,  3.94256,  5.4855, 506, 950, 0, 0,  0.01636,  0.30298,  0.82715,  0.47217
2760, 1555, -0.09629,  3.79017,  8.42776, 506, 950, 0, 0,  0.16382,  0.31519,  0.80518,  0.47095
2761, 1557, -0.05116,  3.94256,  5.4855, 506, 950, 0, 0,  0.01636,  0.30298,  0.82715,  0.47217
2762, 1558, -0.05116,  3.94256,  8.42776, 506, 950, 0, 0,  0.16382,  0.30298,  0.80518,  0.47217
2763, 1559, -0.09629,  3.79017,  5.4855, 2, 2, 511, 0,  0.21484,  0.30078,  0.83252,  0.52734
2764, 1560, -0.00002,  3.79017,  5.4855, 2, 2, 511, 0,  0.21191,  0.29858,  0.83252,  0.52832
2765, 1561,  0.05048,  3.94251,  5.4855, 2, 2, 511, 0,  0.21375,  0.29321,  0.83105,  0.52881
2766, 1559, -0.09629,  3.79017,  5.4855, 2, 2, 511, 0,  0.21484,  0.30078,  0.83252,  0.52734
2767, 1561,  0.05048,  3.94251,  5.4855, 2, 2, 511, 0,  0.21375,  0.29321,  0.83105,  0.52881
2768, 1562, -0.05116,  3.94256,  5.4855, 2, 2, 511, 0,  0.21667,  0.29541,  0.83105,  0.52783
2769, 1560, -0.00002,  3.79017,  5.4855, 2, 2, 511, 0,  0.21191,  0.29858,  0.83252,  0.52832
2770, 1563,  0.10131,  3.94251,  5.4855, 2, 2, 511, 0,  0.2124,  0.29199,  0.83105,  0.52881
